Region_Name,Country_Name,Year,Sex,Number,Percent_cause_specific_deaths,Death_rate_per_100000
Europe,Switzerland,2019,Male,228.0,5.17241379,159.37591746
Europe,Switzerland,2019,Male,273.0,5.06305638,290.75340277
Europe,Switzerland,2019,Male,566.0,4.94150515,734.07345922
Europe,Switzerland,2019,Male,0.0,,
Central and South America,Chile,2020,Male,2104.0,3.11076941,22.32202298
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,0.0,0.0,0.0
Central and South America,Chile,2020,Male,1.0,0.08764242,0.14143571
Central and South America,Chile,2020,Male,1.0,0.07309942,0.15082524
Central and South America,Chile,2020,Male,2.0,0.09722897,0.32181452
Central and South America,Chile,2020,Male,6.0,0.19633508,1.00789349
Central and South America,Chile,2020,Male,37.0,0.83239595,6.7214434
Central and South America,Chile,2020,Male,95.0,1.61235574,20.32255097
Central and South America,Chile,2020,Male,179.0,2.5740581,47.53230338
Central and South America,Chile,2020,Male,265.0,3.25193275,100.62310382
Central and South America,Chile,2020,Male,402.0,4.50773716,228.47010281
Central and South America,Chile,2020,Male,442.0,5.13833992,411.04043448
Central and South America,Chile,2020,Male,674.0,5.08602475,771.37886834
Central and South America,Chile,2020,Male,0.0,0.0,
Central and South America,Chile,2019,Male,2222.0,3.85549695,23.78563215
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,1.0,0.11363636,0.12420972
Central and South America,Chile,2019,Male,1.0,0.10952903,0.1308546
Central and South America,Chile,2019,Male,0.0,0.0,0.0
Central and South America,Chile,2019,Male,2.0,0.1659751,0.30560666
Central and South America,Chile,2019,Male,4.0,0.22160665,0.64791493
Central and South America,Chile,2019,Male,15.0,0.56667926,2.53415192
Central and South America,Chile,2019,Male,47.0,1.28450396,8.68437293
Central and South America,Chile,2019,Male,121.0,2.53032204,26.54673102
Central and South America,Chile,2019,Male,196.0,3.53216796,54.19020208
Central and South America,Chile,2019,Male,298.0,4.41220018,119.04714347
Central and South America,Chile,2019,Male,409.0,5.51361553,243.10797798
Central and South America,Chile,2019,Male,400.0,5.62825383,386.10783992
Central and South America,Chile,2019,Male,728.0,6.18731939,848.44529393
Central and South America,Chile,2019,Male,0.0,0.0,
Central and South America,Colombia,2020,Male,3493.0,2.03696036,13.9806322
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,1.0,0.02091613,0.04474257
Central and South America,Colombia,2020,Male,0.0,0.0,0.0
Central and South America,Colombia,2020,Male,2.0,0.04508566,0.10809362
Central and South America,Colombia,2020,Male,4.0,0.08650519,0.24274997
Central and South America,Colombia,2020,Male,7.0,0.1321004,0.49218446
Central and South America,Colombia,2020,Male,49.0,0.66234117,3.57383805
Central and South America,Colombia,2020,Male,88.0,0.8501594,7.09793047
Central and South America,Colombia,2020,Male,217.0,1.57600407,22.67457595
Central and South America,Colombia,2020,Male,349.0,2.140579,45.22066779
Central and South America,Colombia,2020,Male,523.0,2.84023026,97.23792242
Central and South America,Colombia,2020,Male,652.0,3.3921232,188.24562011
Central and South America,Colombia,2020,Male,707.0,3.51671309,323.91223674
Central and South America,Colombia,2020,Male,894.0,3.00453705,525.10396354
Central and South America,Colombia,2020,Male,0.0,0.0,
Central and South America,Colombia,2019,Male,3437.0,2.55400415,13.90755132
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,0.0,0.0,0.0
Central and South America,Colombia,2019,Male,1.0,0.02564103,0.05517786
Central and South America,Colombia,2019,Male,4.0,0.10683761,0.24964332
Central and South America,Colombia,2019,Male,7.0,0.17110731,0.49833272
Central and South America,Colombia,2019,Male,39.0,0.70005385,2.86021051
Central and South America,Colombia,2019,Male,98.0,1.33079848,8.16169483
Central and South America,Colombia,2019,Male,228.0,2.36391913,24.68761505
Central and South America,Colombia,2019,Male,338.0,2.95402902,45.5072374
Central and South America,Colombia,2019,Male,501.0,3.89277389,98.43621981
Central and South America,Colombia,2019,Male,650.0,4.5201669,196.52008284
Central and South America,Colombia,2019,Male,668.0,4.40749538,317.42863796
Central and South America,Colombia,2019,Male,903.0,3.78616352,545.46772498
Central and South America,Colombia,2019,Male,0.0,0.0,
Central and South America,Costa Rica,2020,Male,438.0,2.92956993,17.20970219
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2020,Male,1.0,0.2016129,0.67012451
Central and South America,Costa Rica,2020,Male,2.0,0.28449502,1.33657676
Central and South America,Costa Rica,2020,Male,7.0,0.6993007,4.80449151
Central and South America,Costa Rica,2020,Male,23.0,1.77059276,19.34301045
Central and South America,Costa Rica,2020,Male,41.0,2.82758621,47.68606288
Central and South America,Costa Rica,2020,Male,63.0,4.12844037,95.53560597
Central and South America,Costa Rica,2020,Male,75.0,4.80153649,176.32952462
Central and South America,Costa Rica,2020,Male,79.0,4.73337328,298.05697038
Central and South America,Costa Rica,2020,Male,147.0,4.94949495,692.2207572
Central and South America,Costa Rica,2020,Male,0.0,0.0,
Central and South America,Costa Rica,2019,Male,422.0,3.106596,16.55111395
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,0.0,0.0,0.0
Central and South America,Costa Rica,2019,Male,1.0,0.23201856,0.5870982
Central and South America,Costa Rica,2019,Male,1.0,0.21186441,0.68094479
Central and South America,Costa Rica,2019,Male,7.0,1.06382979,4.96007196
Central and South America,Costa Rica,2019,Male,9.0,1.01123596,6.87395051
Central and South America,Costa Rica,2019,Male,23.0,2.12177122,21.60193854
Central and South America,Costa Rica,2019,Male,37.0,3.00324675,47.64175588
Central and South America,Costa Rica,2019,Male,46.0,3.45604808,88.87860319
Central and South America,Costa Rica,2019,Male,79.0,5.72463768,231.28307709
Central and South America,Costa Rica,2019,Male,83.0,5.51495017,385.17340199
Central and South America,Costa Rica,2019,Male,135.0,5.06566604,758.59730672
Central and South America,Costa Rica,2019,Male,1.0,9.09090909,
North America and the Caribbean,Cuba,2020,Male,3484.0,5.66080655,61.95465147
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,1.0,0.39840637,0.27763588
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,1.0,0.23041475,0.23622177
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2020,Male,4.0,0.50441362,1.27925905
North America and the Caribbean,Cuba,2020,Male,9.0,0.50790068,1.89919495
North America and the Caribbean,Cuba,2020,Male,30.0,1.00334448,6.12890309
North America and the Caribbean,Cuba,2020,Male,82.0,1.78028658,17.43000895
North America and the Caribbean,Cuba,2020,Male,151.0,3.11083642,51.66897637
North America and the Caribbean,Cuba,2020,Male,342.0,5.4251269,128.43333859
North America and the Caribbean,Cuba,2020,Male,481.0,6.10638568,228.79920848
North America and the Caribbean,Cuba,2020,Male,658.0,7.58763838,405.36461253
North America and the Caribbean,Cuba,2020,Male,746.0,8.78991399,747.15809505
North America and the Caribbean,Cuba,2020,Male,979.0,7.53424658,1210.8843537
North America and the Caribbean,Cuba,2020,Male,0.0,0.0,
North America and the Caribbean,Cuba,2019,Male,3156.0,5.29192797,56.07747647
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,1.0,0.36630037,0.27413859
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,0.0
North America and the Caribbean,Cuba,2019,Male,4.0,0.21563342,0.81211348
North America and the Caribbean,Cuba,2019,Male,21.0,0.67785668,4.25974721
North America and the Caribbean,Cuba,2019,Male,87.0,1.97413206,19.50152314
North America and the Caribbean,Cuba,2019,Male,127.0,2.73647921,45.61273709
North America and the Caribbean,Cuba,2019,Male,276.0,4.36777971,104.45563852
North America and the Caribbean,Cuba,2019,Male,458.0,6.06944076,222.00248177
North America and the Caribbean,Cuba,2019,Male,630.0,7.44240992,398.31065702
North America and the Caribbean,Cuba,2019,Male,643.0,8.34523037,670.04293277
North America and the Caribbean,Cuba,2019,Male,909.0,7.27665706,1129.8100825
North America and the Caribbean,Cuba,2019,Male,0.0,0.0,
Asia,Cyprus,2020,Male,81.0,2.34171726,18.50794014
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,2.0,1.19760479,7.40110276
Asia,Cyprus,2020,Male,0.0,0.0,0.0
Asia,Cyprus,2020,Male,4.0,1.47058824,18.23985408
Asia,Cyprus,2020,Male,9.0,2.200489,47.19207173
Asia,Cyprus,2020,Male,9.0,1.92307692,70.0280112
Asia,Cyprus,2020,Male,24.0,3.76766091,275.60863574
Asia,Cyprus,2020,Male,33.0,3.36391437,567.59545924
Asia,Cyprus,2020,Male,0.0,,
Asia,Cyprus,2019,Male,92.0,2.77693933,21.3324924
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,0.0,0.0,0.0
Asia,Cyprus,2019,Male,1.0,0.7518797,3.74601985
Asia,Cyprus,2019,Male,2.0,0.92165899,8.20681165
Asia,Cyprus,2019,Male,7.0,2.54545455,32.32360547
Asia,Cyprus,2019,Male,10.0,2.5,55.22726018
Asia,Cyprus,2019,Male,21.0,4.46808511,167.13091922
Asia,Cyprus,2019,Male,24.0,3.87722132,286.29368961
Asia,Cyprus,2019,Male,27.0,2.94759825,481.88470462
Asia,Cyprus,2019,Male,0.0,,
Europe,Czechia,2021,Male,1427.0,1.94091564,27.58044328
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,0.0,0.0,0.0
Europe,Czechia,2021,Male,1.0,0.10638298,0.22853956
Europe,Czechia,2021,Male,1.0,0.06161429,0.22080612
Europe,Czechia,2021,Male,7.0,0.30688295,1.99217927
Europe,Czechia,2021,Male,19.0,0.53117137,5.65983217
Europe,Czechia,2021,Male,74.0,1.31508797,24.81547681
Europe,Czechia,2021,Male,163.0,1.79081521,52.50848834
Europe,Czechia,2021,Male,261.0,2.06193711,95.79985538
Europe,Czechia,2021,Male,318.0,2.50887574,181.93156398
Europe,Czechia,2021,Male,284.0,2.86088446,310.57598723
Europe,Czechia,2021,Male,299.0,2.21563542,497.05755228
Europe,Czechia,2021,Male,0.0,,
Europe,Czechia,2020,Male,1524.0,2.28832265,28.89559665
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,0.0,0.0,0.0
Europe,Czechia,2020,Male,3.0,0.22573363,0.67847668
Europe,Czechia,2020,Male,7.0,0.36250647,1.99379077
Europe,Czechia,2020,Male,29.0,0.97184987,8.73018023
Europe,Czechia,2020,Male,74.0,1.48923325,23.82370459
Europe,Czechia,2020,Male,183.0,2.271035,58.21517985
Europe,Czechia,2020,Male,294.0,2.67540268,108.95103133
Europe,Czechia,2020,Male,316.0,2.91136908,187.16498356
Europe,Czechia,2020,Male,306.0,3.25913303,346.60082006
Europe,Czechia,2020,Male,312.0,2.28655185,499.7197085
Europe,Czechia,2020,Male,0.0,,
Europe,Czechia,2019,Male,1443.0,2.51661173,27.4498256
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,0.0,0.0,0.0
Europe,Czechia,2019,Male,2.0,0.15961692,0.47893523
Europe,Czechia,2019,Male,7.0,0.37533512,1.99462022
Europe,Czechia,2019,Male,26.0,0.97123646,8.09409069
Europe,Czechia,2019,Male,72.0,1.50187735,22.34518973
Europe,Czechia,2019,Male,171.0,2.33319689,54.19435808
Europe,Czechia,2019,Male,255.0,2.74193548,97.26364933
Europe,Czechia,2019,Male,299.0,3.43796712,184.33804762
Europe,Czechia,2019,Male,260.0,3.46805389,305.3901359
Europe,Czechia,2019,Male,351.0,3.05111266,564.11822375
Europe,Czechia,2019,Male,0.0,,
Europe,Germany,2020,Male,15403.0,3.12562779,37.53893358
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,1.0,0.09823183,0.04157384
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,0.0,0.0,0.0
Europe,Germany,2020,Male,2.0,0.05267316,0.07996574
Europe,Germany,2020,Male,17.0,0.27512542,0.65697716
Europe,Germany,2020,Male,97.0,0.71607855,2.917775
Europe,Germany,2020,Male,234.0,0.97920241,6.89806226
Europe,Germany,2020,Male,585.0,1.76337604,20.72258411
Europe,Germany,2020,Male,1113.0,2.57919496,47.90892397
Europe,Germany,2020,Male,1670.0,3.481778,93.4842591
Europe,Germany,2020,Male,2809.0,3.97470002,171.06873809
Europe,Germany,2020,Male,4016.0,3.97938962,286.59020455
Europe,Germany,2020,Male,4859.0,3.45823992,590.95315064
Europe,Germany,2020,Male,0.0,,
Europe,Germany,2019,Male,15040.0,3.22826449,36.68100152
Europe,Germany,2019,Male,0.0,0.0,0.0
Europe,Germany,2019,Male,0.0,0.0,0.0
Europe,Germany,2019,Male,0.0,0.0,0.0
Europe,Germany,2019,Male,0.0,0.0,0.0
Europe,Germany,2019,Male,0.0,0.0,0.0
Europe,Germany,2019,Male,0.0,0.0,0.0
Europe,Germany,2019,Male,1.0,0.08149959,0.03750995
Europe,Germany,2019,Male,1.0,0.05704507,0.03562303
Europe,Germany,2019,Male,1.0,0.04014452,0.03747818
Europe,Germany,2019,Male,1.0,0.02801905,0.04073409
Europe,Germany,2019,Male,13.0,0.19835215,0.4760895
Europe,Germany,2019,Male,93.0,0.68027211,2.71374617
Europe,Germany,2019,Male,244.0,1.06008602,7.31846605
Europe,Germany,2019,Male,542.0,1.71237205,19.79844308
Europe,Germany,2019,Male,1118.0,2.69202986,48.56475511
Europe,Germany,2019,Male,1563.0,3.49117713,91.99079739
Europe,Germany,2019,Male,3076.0,4.15540906,172.9721462
Europe,Germany,2019,Male,3826.0,4.12426699,287.94911143
Europe,Germany,2019,Male,4561.0,3.64125532,595.63376033
Europe,Germany,2019,Male,0.0,,
North America and the Caribbean,Dominica,2020,Male,44.0,11.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,0.0,0.0,
North America and the Caribbean,Dominica,2020,Male,1.0,6.25,
North America and the Caribbean,Dominica,2020,Male,1.0,5.0,
North America and the Caribbean,Dominica,2020,Male,1.0,2.5,
North America and the Caribbean,Dominica,2020,Male,3.0,9.375,
North America and the Caribbean,Dominica,2020,Male,3.0,8.33333333,
North America and the Caribbean,Dominica,2020,Male,8.0,20.0,
North America and the Caribbean,Dominica,2020,Male,13.0,24.52830189,
North America and the Caribbean,Dominica,2020,Male,4.0,9.75609756,
North America and the Caribbean,Dominica,2020,Male,10.0,16.66666667,
North America and the Caribbean,Dominica,2020,Male,0.0,,
North America and the Caribbean,Dominica,2019,Male,28.0,8.40840841,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,,
North America and the Caribbean,Dominica,2019,Male,0.0,,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
North America and the Caribbean,Dominica,2019,Male,4.0,14.81481481,
North America and the Caribbean,Dominica,2019,Male,3.0,8.82352941,
North America and the Caribbean,Dominica,2019,Male,7.0,15.55555556,
North America and the Caribbean,Dominica,2019,Male,6.0,16.66666667,
North America and the Caribbean,Dominica,2019,Male,8.0,13.33333333,
North America and the Caribbean,Dominica,2019,Male,0.0,0.0,
Europe,Denmark,2020,Male,1358.0,4.87980165,46.869769
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,0.0,0.0,0.0
Europe,Denmark,2020,Male,6.0,0.89285714,2.93124759
